Created,User Name,Page Name,state,state_code,gov_party,state_pop_2010,total_daily_posts,daily_positive_eng,daily_negative_eng,daily_total_interactions,daily_comments,daily_shares,total_confirmed,total_deaths
2020-10-16,mnhealth,Minnesota Department of Health,Minnesota,MN,democratic,5611179,6,447,34,902,337,84,2290,13
2020-10-16,ncdhhs,NC Department of Health and Human Services,North Carolina,NC,democratic,10383620,6,241,43,656,238,134,2684,36
2020-10-16,ndhealth,North Dakota Department of Health,North Dakota,ND,republican,760077,3,1118,549,4238,982,1589,864,18
2020-10-16,nedhhs,Nebraska Department of Health and Human Services,Nebraska,NE,republican,1929268,4,19,0,30,3,8,1286,12
2020-10-16,nhdepartmentofhealthandhumanservices,NH Department of Health and Human Services,New Hampshire,NH,republican,1356458,1,23,49,219,68,79,88,2
2020-10-16,nmdoh,New Mexico Department of Health,New Mexico,NM,democratic,2095428,9,150,70,371,66,85,812,6
2020-10-16,nysdoh,NYSDOH - New York State Health Department,New York,NY,democratic,19542209,5,312,24,718,183,199,1747,9
2020-10-16,ohdeptofhealth,Ohio Department of Health,Ohio,OH,republican,11689442,9,215,20,396,114,47,2148,16
2020-10-16,oklahomahealth,Oklahoma State Department of Health,Oklahoma,OK,republican,3943079,2,57,0,152,30,65,1472,11
2020-10-16,oregonhealthauthority,Oregon Health Authority,Oregon,OR,democratic,4190713,2,160,66,576,239,111,410,6
2020-10-16,pennsylvaniadepartmentofhealth,Pennsylvania Department of Health,Pennsylvania,PA,democratic,12807060,6,615,89,1467,654,109,1679,21
2020-10-16,scdhec,SC DHEC,South Carolina,SC,republican,5084127,5,158,34,322,40,90,1147,8
2020-10-16,sdhealthdepartment,South Dakota Department of Health,South Dakota,SD,republican,882235,5,107,33,409,139,130,793,3
2020-10-16,statehealthin,Indiana Department of Health,Indiana,IN,republican,6691878,4,314,92,1047,476,165,2283,23
2020-10-16,texasdshs,Texas Department of State Health Services,Texas,TX,republican,28701845,1,113,0,266,96,57,6113,95
2020-10-16,tndeptofhealth,Tennessee Department of Health,Tennessee,TN,republican,6770010,7,602,111,1498,190,595,666,7
2020-10-16,vdhgov,Virginia Department of Health,Virginia,VA,democratic,8517685,3,46,1,82,14,21,1183,20
2020-10-16,wadepthealth,Washington State Department of Health,Washington,WA,democratic,7535591,8,463,87,1268,591,127,826,5
2020-10-16,wv.dhhr,WV Department of Health & Human Resources,West Virginia,WV,republican,1805832,20,127,34,439,101,177,502,3
2020-10-17,alaska.dhss,Alaska Health and Social Services,Alaska,AK,republican,737438,9,814,102,1350,224,210,210,1
2020-10-17,arhealthdept,Arkansas Department of Health,Arkansas,AR,republican,3013825,2,46,28,151,30,47,883,19
2020-10-17,azdhs,Arizona Department of Health Services,Arizona,AZ,republican,7171646,1,36,0,53,14,3,973,18
2020-10-17,capublichealth,California Department of Public Health,California,CA,democratic,39557045,3,95,30,210,34,51,2431,46
2020-10-17,cdphe,Colorado Department of Public Health and Environment,Colorado,CO,democratic,5695564,2,202,8,433,179,44,1139,4
2020-10-17,dchealth.dc.gov,DC Health,District of Columbia,DC,democratic,702455,3,3,0,5,0,2,79,0
2020-10-17,depublichealth,Delaware Division of Public Health - DPH,Delaware,DE,democratic,967171,2,13,8,36,6,9,218,2
2020-10-17,dhswi,Wisconsin Department of Health Services,Wisconsin,WI,democratic,5813568,4,541,40,1077,351,145,0,30
2020-10-17,fldepartmentofhealth,Florida Department of Health (DOH),Florida,FL,republican,21299325,1,18,0,25,2,5,4044,87
2020-10-17,hawaiidoh,Hawaii State Department of Health,Hawaii,HI,democratic,1420491,1,4,0,7,1,2,96,1
2020-10-17,healthri,Rhode Island Department of Health,Rhode Island,RI,democratic,1057315,8,46,1,65,4,14,0,0
2020-10-17,healthvermont,Vermont Department of Health,Vermont,VT,republican,626299,3,26,0,40,2,12,11,0
2020-10-17,healthylivingmo,Missouri Department of Health and Senior Services,Missouri,MO,republican,6126452,5,253,9,491,97,132,2184,103
2020-10-17,healthyms,Mississippi State Department of Health,Mississippi,MS,republican,2986530,2,180,113,676,139,244,751,11
2020-10-17,idahohealthandwelfare,Idaho Department of Health and Welfare,Idaho,ID,republican,1754208,1,11,29,74,21,13,878,6
2020-10-17,idph.illinois,Illinois Department of Public Health (IDPH),Illinois,IL,democratic,12741080,2,160,99,610,255,96,3629,27
2020-10-17,ladepthealth,Louisiana Department of Health,Louisiana,LA,democratic,4659978,1,49,1,104,31,23,0,0
2020-10-17,mdhealthdept,Maryland Department of Health,Maryland,MD,republican,6042718,1,21,0,42,5,16,798,4
2020-10-17,michiganhhs,Michigan Department of Health and Human Services,Michigan,MI,democratic,9995915,2,46,1,88,17,24,1986,23
2020-10-17,mnhealth,Minnesota Department of Health,Minnesota,MN,democratic,5611179,1,16,13,45,13,3,1694,5
2020-10-17,ncdhhs,NC Department of Health and Human Services,North Carolina,NC,democratic,10383620,3,286,4,581,234,57,2102,19
2020-10-17,ndhealth,North Dakota Department of Health,North Dakota,ND,republican,760077,3,354,308,2200,1016,522,744,11
2020-10-17,nhdepartmentofhealthandhumanservices,NH Department of Health and Human Services,New Hampshire,NH,republican,1356458,2,17,5,39,4,13,111,1
2020-10-17,nmdoh,New Mexico Department of Health,New Mexico,NM,democratic,2095428,5,85,20,148,15,28,573,1
2020-10-17,nysdoh,NYSDOH - New York State Health Department,New York,NY,democratic,19542209,2,104,50,336,161,21,1695,14
2020-10-17,ohdeptofhealth,Ohio Department of Health,Ohio,OH,republican,11689442,1,74,3,145,9,59,2234,13
2020-10-17,oregonhealthauthority,Oregon Health Authority,Oregon,OR,democratic,4190713,3,120,89,630,325,96,380,2
2020-10-17,pennsylvaniadepartmentofhealth,Pennsylvania Department of Health,Pennsylvania,PA,democratic,12807060,1,319,1,652,272,60,1503,8
2020-10-17,scdhec,SC DHEC,South Carolina,SC,republican,5084127,4,114,38,394,161,81,961,22
2020-10-17,sdhealthdepartment,South Dakota Department of Health,South Dakota,SD,republican,882235,2,11,7,36,12,6,806,8
2020-10-17,statehealthin,Indiana Department of Health,Indiana,IN,republican,6691878,3,284,110,1143,584,165,2482,31
2020-10-17,tndeptofhealth,Tennessee Department of Health,Tennessee,TN,republican,6770010,4,521,111,1460,428,400,2646,32
2020-10-17,wadepthealth,Washington State Department of Health,Washington,WA,democratic,7535591,3,82,2,143,36,23,566,6
2020-10-17,wdhphep,Wyoming Department of Health - PHEP,Wyoming,WY,republican,577737,1,0,0,1,0,1,151,0
2020-10-17,wv.dhhr,WV Department of Health & Human Resources,West Virginia,WV,republican,1805832,12,54,33,235,52,96,219,3
2020-10-18,alaska.dhss,Alaska Health and Social Services,Alaska,AK,republican,737438,2,473,58,725,101,93,214,0
2020-10-18,arhealthdept,Arkansas Department of Health,Arkansas,AR,republican,3013825,2,102,24,363,179,58,644,20
2020-10-18,azdhs,Arizona Department of Health Services,Arizona,AZ,republican,7171646,1,27,0,48,16,5,690,3
2020-10-18,capublichealth,California Department of Public Health,California,CA,democratic,39557045,2,98,27,197,24,48,2008,23
2020-10-18,cdphe,Colorado Department of Public Health and Environment,Colorado,CO,democratic,5695564,2,236,16,714,360,102,933,0
2020-10-18,dchealth.dc.gov,DC Health,District of Columbia,DC,democratic,702455,3,2,0,6,1,3,36,0
2020-10-18,depublichealth,Delaware Division of Public Health - DPH,Delaware,DE,democratic,967171,2,17,6,30,0,7,151,1
2020-10-18,dhswi,Wisconsin Department of Health Services,Wisconsin,WI,democratic,5813568,4,516,49,1070,427,78,0,38
2020-10-18,hawaiidoh,Hawaii State Department of Health,Hawaii,HI,democratic,1420491,1,19,1,65,4,41,82,1
2020-10-18,healthri,Rhode Island Department of Health,Rhode Island,RI,democratic,1057315,8,108,2,194,38,46,0,0
2020-10-18,healthvermont,Vermont Department of Health,Vermont,VT,republican,626299,3,48,0,91,2,41,11,0
2020-10-18,healthylivingmo,Missouri Department of Health and Senior Services,Missouri,MO,republican,6126452,3,122,0,203,29,52,1841,14
2020-10-18,healthyms,Mississippi State Department of Health,Mississippi,MS,republican,2986530,1,135,4,258,87,32,0,0
2020-10-18,idahohealthandwelfare,Idaho Department of Health and Welfare,Idaho,ID,republican,1754208,1,6,19,51,19,7,510,-1
2020-10-18,idph.illinois,Illinois Department of Public Health (IDPH),Illinois,IL,democratic,12741080,2,435,120,1267,488,224,4245,22
2020-10-18,ladepthealth,Louisiana Department of Health,Louisiana,LA,democratic,4659978,2,60,14,133,34,25,1143,23
2020-10-18,mdhealthdept,Maryland Department of Health,Maryland,MD,republican,6042718,1,83,0,113,12,18,530,1
2020-10-18,mnhealth,Minnesota Department of Health,Minnesota,MN,democratic,5611179,1,20,25,132,84,3,1722,17
2020-10-18,ncdhhs,NC Department of Health and Human Services,North Carolina,NC,democratic,10383620,2,59,0,137,29,49,2303,5
2020-10-18,ndhealth,North Dakota Department of Health,North Dakota,ND,republican,760077,2,213,187,1248,454,394,717,5
2020-10-18,nhdepartmentofhealthandhumanservices,NH Department of Health and Human Services,New Hampshire,NH,republican,1356458,2,15,7,34,0,12,0,0
2020-10-18,nmdoh,New Mexico Department of Health,New Mexico,NM,democratic,2095428,3,75,1,118,19,23,445,5
2020-10-18,nysdoh,NYSDOH - New York State Health Department,New York,NY,democratic,19542209,2,142,41,296,84,29,1512,12
2020-10-18,ohdeptofhealth,Ohio Department of Health,Ohio,OH,republican,11689442,1,68,5,200,71,56,1562,0
2020-10-18,oregonhealthauthority,Oregon Health Authority,Oregon,OR,democratic,4190713,2,124,40,421,182,75,217,1
2020-10-18,pennsylvaniadepartmentofhealth,Pennsylvania Department of Health,Pennsylvania,PA,democratic,12807060,1,347,7,864,476,34,1086,23
2020-10-18,scdhec,SC DHEC,South Carolina,SC,republican,5084127,3,116,47,531,291,77,776,13
2020-10-18,sdhealthdepartment,South Dakota Department of Health,South Dakota,SD,republican,882235,1,17,0,21,0,4,658,8
2020-10-18,statehealthin,Indiana Department of Health,Indiana,IN,republican,6691878,3,408,67,1267,681,111,1605,19
2020-10-18,tndeptofhealth,Tennessee Department of Health,Tennessee,TN,republican,6770010,1,135,108,728,123,362,2605,6
2020-10-18,wadepthealth,Washington State Department of Health,Washington,WA,democratic,7535591,2,248,10,679,380,41,467,10
2020-10-18,wdhphep,Wyoming Department of Health - PHEP,Wyoming,WY,republican,577737,2,1,0,2,0,1,209,0
2020-10-18,wv.dhhr,WV Department of Health & Human Resources,West Virginia,WV,republican,1805832,15,82,27,269,58,102,276,1
2020-10-19,alabamapublichealth,Alabama Public Health,Alabama,AL,republican,4887871,5,110,8,252,74,60,1076,1
2020-10-19,alaska.dhss,Alaska Health and Social Services,Alaska,AK,republican,737438,7,459,84,934,139,252,204,0
2020-10-19,arhealthdept,Arkansas Department of Health,Arkansas,AR,republican,3013825,3,311,28,1448,350,759,531,10
2020-10-19,azdhs,Arizona Department of Health Services,Arizona,AZ,republican,7171646,1,20,0,24,2,2,748,3
2020-10-19,capublichealth,California Department of Public Health,California,CA,democratic,39557045,3,238,22,461,141,60,4049,3
2020-10-19,cdphe,Colorado Department of Public Health and Environment,Colorado,CO,democratic,5695564,3,205,144,744,311,84,1072,4
2020-10-19,ctpublichealth,Connecticut Department of Public Health,Connecticut,CT,democratic,3572665,4,1015,4,1147,44,84,1191,12
2020-10-19,dchealth.dc.gov,DC Health,District of Columbia,DC,democratic,702455,8,4,0,13,1,8,25,0
2020-10-19,depublichealth,Delaware Division of Public Health - DPH,Delaware,DE,democratic,967171,5,20,9,45,0,16,103,1
2020-10-19,dhswi,Wisconsin Department of Health Services,Wisconsin,WI,democratic,5813568,5,401,150,1068,290,227,16956,39
2020-10-19,fldepartmentofhealth,Florida Department of Health (DOH),Florida,FL,republican,21299325,2,45,0,69,5,19,1707,54
2020-10-19,gadph,Georgia Department of Public Health,Georgia,GA,republican,10519475,1,41,0,82,24,17,752,19
2020-10-19,healthri,Rhode Island Department of Health,Rhode Island,RI,democratic,1057315,7,130,1,252,45,76,656,7
2020-10-19,healthvermont,Vermont Department of Health,Vermont,VT,republican,626299,3,140,1,274,66,67,9,0
2020-10-19,healthylivingmo,Missouri Department of Health and Senior Services,Missouri,MO,republican,6126452,3,148,0,274,45,81,1469,8
2020-10-19,healthyms,Mississippi State Department of Health,Mississippi,MS,republican,2986530,2,212,52,612,139,209,586,0
2020-10-19,idahohealthandwelfare,Idaho Department of Health and Welfare,Idaho,ID,republican,1754208,3,28,22,95,12,33,698,3
2020-10-19,idph.illinois,Illinois Department of Public Health (IDPH),Illinois,IL,democratic,12741080,3,148,115,624,261,100,3113,22
2020-10-19,iowadepartmentofpublichealth,Iowa Department of Public Health,Iowa,IA,republican,3156145,2,28,2,52,4,18,726,16
2020-10-19,kypublichealth,Kentucky Department for Public Health,Kentucky,KY,democratic,4468402,2,9,0,16,0,7,640,8
2020-10-19,ladepthealth,Louisiana Department of Health,Louisiana,LA,democratic,4659978,1,15,5,38,3,15,201,16
2020-10-19,mdhealthdept,Maryland Department of Health,Maryland,MD,republican,6042718,2,214,2,344,69,59,497,4
2020-10-19,michiganhhs,Michigan Department of Health and Human Services,Michigan,MI,democratic,9995915,2,60,3,112,38,11,3018,23
2020-10-19,mnhealth,Minnesota Department of Health,Minnesota,MN,democratic,5611179,4,197,17,552,216,122,1627,5
2020-10-19,ncdhhs,NC Department of Health and Human Services,North Carolina,NC,democratic,10383620,6,921,3,1868,551,393,1144,5
2020-10-19,ndhealth,North Dakota Department of Health,North Dakota,ND,republican,760077,3,453,269,2022,750,550,659,4
2020-10-19,nedhhs,Nebraska Department of Health and Human Services,Nebraska,NE,republican,1929268,6,97,2,200,72,29,749,6
2020-10-19,nhdepartmentofhealthandhumanservices,NH Department of Health and Human Services,New Hampshire,NH,republican,1356458,3,24,4,57,21,8,121,2
2020-10-19,njdeptofhealth,New Jersey Department of Health,New Jersey,NJ,democratic,8908520,3,153,57,484,206,68,1807,3
2020-10-19,nmdoh,New Mexico Department of Health,New Mexico,NM,democratic,2095428,9,138,43,333,84,68,514,1
2020-10-19,nvhealthandhumanservices,Nevada Department of Health and Human Services,Nevada,NV,democratic,3034392,1,6,0,9,0,3,582,2
2020-10-19,nysdoh,NYSDOH - New York State Health Department,New York,NY,democratic,19542209,4,327,22,791,191,251,1209,16
2020-10-19,ohdeptofhealth,Ohio Department of Health,Ohio,OH,republican,11689442,3,122,24,313,144,23,1837,8
2020-10-19,oregonhealthauthority,Oregon Health Authority,Oregon,OR,democratic,4190713,2,121,55,410,155,79,262,7
2020-10-19,pennsylvaniadepartmentofhealth,Pennsylvania Department of Health,Pennsylvania,PA,democratic,12807060,9,2141,209,5792,2995,447,1627,10
2020-10-19,scdhec,SC DHEC,South Carolina,SC,republican,5084127,5,136,33,357,95,93,619,11
2020-10-19,sdhealthdepartment,South Dakota Department of Health,South Dakota,SD,republican,882235,7,75,43,301,70,113,567,0
2020-10-19,statehealthin,Indiana Department of Health,Indiana,IN,republican,6691878,3,119,74,527,237,97,1584,23
2020-10-19,texasdshs,Texas Department of State Health Services,Texas,TX,republican,28701845,1,201,2,407,139,65,3254,24
2020-10-19,tndeptofhealth,Tennessee Department of Health,Tennessee,TN,republican,6770010,5,219,94,1083,318,452,3317,13
2020-10-19,utahdepofhealth,Utah Department of Health,Utah,UT,republican,3161105,3,80,0,201,94,27,1168,3
2020-10-19,wadepthealth,Washington State Department of Health,Washington,WA,democratic,7535591,3,368,7,855,344,136,492,10
2020-10-19,wdhphep,Wyoming Department of Health - PHEP,Wyoming,WY,republican,577737,3,14,0,18,0,4,286,0
2020-10-19,wv.dhhr,WV Department of Health & Human Resources,West Virginia,WV,republican,1805832,30,111,24,516,41,340,212,0
2020-10-20,alabamapublichealth,Alabama Public Health,Alabama,AL,republican,4887871,5,531,5,1922,475,911,1132,16
2020-10-20,alaska.dhss,Alaska Health and Social Services,Alaska,AK,republican,737438,3,109,38,241,18,76,233,0
2020-10-20,arhealthdept,Arkansas Department of Health,Arkansas,AR,republican,3013825,5,76,36,296,119,65,844,14
2020-10-20,azdhs,Arizona Department of Health Services,Arizona,AZ,republican,7171646,2,80,0,131,40,11,1040,7
2020-10-20,capublichealth,California Department of Public Health,California,CA,democratic,39557045,2,124,24,298,72,78,4098,73
2020-10-20,cdphe,Colorado Department of Public Health and Environment,Colorado,CO,democratic,5695564,8,320,101,871,344,106,1208,2
2020-10-20,dchealth.dc.gov,DC Health,District of Columbia,DC,democratic,702455,6,1,0,14,1,12,50,1
2020-10-20,depublichealth,Delaware Division of Public Health - DPH,Delaware,DE,democratic,967171,3,6,8,24,4,6,129,2
2020-10-20,dhswi,Wisconsin Department of Health Services,Wisconsin,WI,democratic,5813568,6,924,388,2711,931,468,4686,33
2020-10-20,fldepartmentofhealth,Florida Department of Health (DOH),Florida,FL,republican,21299325,1,31,0,71,7,33,3662,84
2020-10-20,hawaiidoh,Hawaii State Department of Health,Hawaii,HI,democratic,1420491,1,183,4,244,5,52,88,2
2020-10-20,healthri,Rhode Island Department of Health,Rhode Island,RI,democratic,1057315,16,184,4,308,40,80,302,5
2020-10-20,healthvermont,Vermont Department of Health,Vermont,VT,republican,626299,3,71,0,166,14,81,10,0
2020-10-20,healthylivingmo,Missouri Department of Health and Senior Services,Missouri,MO,republican,6126452,3,56,0,72,5,11,1434,26
2020-10-20,healthyms,Mississippi State Department of Health,Mississippi,MS,republican,2986530,1,133,110,601,121,237,730,31
2020-10-20,idahohealthandwelfare,Idaho Department of Health and Welfare,Idaho,ID,republican,1754208,4,29,27,141,62,23,873,4
2020-10-20,idph.illinois,Illinois Department of Public Health (IDPH),Illinois,IL,democratic,12741080,3,626,158,1865,898,183,3713,41
2020-10-20,iowadepartmentofpublichealth,Iowa Department of Public Health,Iowa,IA,republican,3156145,2,54,0,116,0,62,1142,28
2020-10-20,kypublichealth,Kentucky Department for Public Health,Kentucky,KY,democratic,4468402,2,14,0,30,0,16,1297,16
2020-10-20,ladepthealth,Louisiana Department of Health,Louisiana,LA,democratic,4659978,2,56,10,212,115,31,699,6
2020-10-20,mdhealthdept,Maryland Department of Health,Maryland,MD,republican,6042718,1,9,0,13,0,4,590,9
2020-10-20,michiganhhs,Michigan Department of Health and Human Services,Michigan,MI,democratic,9995915,3,371,6,799,277,145,1871,20
2020-10-20,mnhealth,Minnesota Department of Health,Minnesota,MN,democratic,5611179,4,250,14,531,207,60,1092,7
2020-10-20,ncdhhs,NC Department of Health and Human Services,North Carolina,NC,democratic,10383620,6,193,2,284,56,33,1578,53
2020-10-20,ndhealth,North Dakota Department of Health,North Dakota,ND,republican,760077,4,827,479,5057,1510,2241,1029,4
2020-10-20,nedhhs,Nebraska Department of Health and Human Services,Nebraska,NE,republican,1929268,1,3,0,3,0,0,592,11
2020-10-20,nmdoh,New Mexico Department of Health,New Mexico,NM,democratic,2095428,4,86,7,145,38,14,594,7
2020-10-20,nvhealthandhumanservices,Nevada Department of Health and Human Services,Nevada,NV,democratic,3034392,2,9,0,10,0,1,656,15
2020-10-20,nysdoh,NYSDOH - New York State Health Department,New York,NY,democratic,19542209,4,123,23,326,128,52,1238,7
2020-10-20,ohdeptofhealth,Ohio Department of Health,Ohio,OH,republican,11689442,1,40,0,68,9,19,2015,8
2020-10-20,oklahomahealth,Oklahoma State Department of Health,Oklahoma,OK,republican,3943079,3,23,3,56,7,23,1475,18
2020-10-20,oregonhealthauthority,Oregon Health Authority,Oregon,OR,democratic,4190713,3,352,152,1965,807,654,342,6
2020-10-20,pennsylvaniadepartmentofhealth,Pennsylvania Department of Health,Pennsylvania,PA,democratic,12807060,7,1318,81,2714,1148,167,1589,41
2020-10-20,scdhec,SC DHEC,South Carolina,SC,republican,5084127,6,164,44,531,207,116,884,35
2020-10-20,sdhealthdepartment,South Dakota Department of Health,South Dakota,SD,republican,882235,4,116,44,354,83,111,621,7
2020-10-20,statehealthin,Indiana Department of Health,Indiana,IN,republican,6691878,4,340,80,1177,521,236,1498,48
2020-10-20,texasdshs,Texas Department of State Health Services,Texas,TX,republican,28701845,1,174,1,434,211,48,5535,74
2020-10-20,tndeptofhealth,Tennessee Department of Health,Tennessee,TN,republican,6770010,6,219,100,811,89,403,1508,30
2020-10-20,utahdepofhealth,Utah Department of Health,Utah,UT,republican,3161105,2,33,1,62,23,5,1081,5
2020-10-20,vdhgov,Virginia Department of Health,Virginia,VA,democratic,8517685,1,22,0,43,1,20,926,28
